profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,classification
True,True,79,182,2.275,42,False,False,True,False,3,51.76,82,23,14.000833,196.023333,0.239175,0.88,6,0,1.235584,1.526667,2.936026,176416.833333,527044,106,137499.45325,18906099644.05797,0.640878,False
True,True,28,21812,752.137931,78,False,False,True,False,3,1750.56,5781,587,1272.106098,1618253.923333,1.742704,11.16,32,0,7.95131,63.223333,1.146713,949898.25,5694059,2861,1390968.791307,1934794178388.7173,2.108092,True
True,False,432,485,1.120092,0,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,1652,1929,1.166969,739,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,800,896,1.118602,41,False,False,True,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,386,436,1.126615,1253,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,905,779,0.859823,20,False,False,False,False,0,72.8,136,14,42.699193,1823.221053,-0.153713,1.5,7,0,1.933091,3.736842,1.412828,6700487.947368,24877501,169,6273642.134466,39358585631349.055,1.152395,True
True,False,318,350,1.097179,54,False,False,False,False,0,36.2,108,10,23.553131,554.75,1.12947,1.88,14,0,3.08653,9.526667,2.830812,2276366.958333,13657412,127676,2854609.188477,8148793618936.563,2.811966,True
True,False,1755,852,0.485194,54,False,False,False,False,1,69.52,117,23,22.721356,516.26,0.334441,3.08,9,0,2.841948,8.076667,0.584463,2202527.708333,6709831,201374,2127768.397165,4527398351972.911,0.889763,True
True,False,787,369,0.468274,79,False,False,True,False,1,14.76,34,6,5.7248,32.773333,1.591748,0.08,1,0,0.276887,0.076667,3.096281,861313.208333,3630614,27,1250253.301892,1563133318891.998,1.422203,True
True,True,679,567,0.833824,34,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,622,594,0.953451,92,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,189,6260421,32949.584211,4516,False,True,True,False,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,656,93651,142.543379,2542,False,False,True,False,40,1039.8,2692,421,590.387443,348557.333333,1.405639,14,61,0,12.822506,164.416667,2.234418,67426.041667,166766,7515,48483.420193,2350642033.606884,0.468173,True
True,True,374,1525595,4068.253333,2280,False,True,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,1737,1093,0.628884,963,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,295,5819,19.658784,1561,False,False,True,False,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,836,872,1.041816,194,False,False,True,False,13,37.52,57,25,8.109254,65.76,0.675725,1,4,0,1.290994,1.666667,1.067269,461436.208333,1782091,11156,443981.651566,197119706927.3895,1.447514,True
True,True,466,143911,308.1606,1944,False,True,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,109,75,0.681818,42,False,False,False,False,0,19.36,32,9,5.851496,34.24,0.239916,0.48,3,0,0.822598,0.676667,1.6693,1801088.666667,11511915,21110,2523467.350448,6367887468778.406,2.584443,True
True,True,471,203,0.430085,71,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,360,900,2.493075,155,False,False,True,False,0,94.56,227,59,36.37774,1323.34,2.074977,1.88,21,0,4.603622,21.193333,3.240304,450346.083333,1129570,61185,315157.704282,99324378568.07971,0.637986,True
True,True,155,79891,512.121795,2662,False,False,True,False,4,659.24,1465,61,335.24584,112389.773333,0.552455,375.2,1157,0,374.664517,140373.5,0.611733,86250.458333,93384,78132,3602.306954,12976615.389493,-0.073003,True
True,False,339,317,0.932353,103,False,False,False,False,0,45.36,84,25,14.516887,210.74,0.855128,2.76,10,0,2.696912,7.273333,1.26182,4672969.666667,23174209,174829,5038770.214258,25389205272097.184,2.370935,True
True,True,5418,18963,3.499354,231,False,False,True,False,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,313,294,0.936306,18,False,False,False,False,2,33.235294,55,12,13.68635,187.316176,-0.034824,1,4,0,1.274755,1.625,0.933009,8711770.6875,30058979,940536,9662676.645913,93367319963465.69,1.024709,True
True,True,928,664,0.714747,251,False,False,True,False,0,53.32,83,37,12.113078,146.726667,0.486356,1.32,5,0,1.40594,1.976667,0.973806,454113.833333,2585028,84750,592363.462148,350894471287.62317,2.376315,True
True,False,240,349,1.448133,102,False,False,False,False,3,29.12,50,13,11.666619,136.11,0.415605,1.04,9,0,1.946792,3.79,2.951446,1014760.375,3737339,87011,793373.436468,629441409692.8533,1.684803,True
True,True,205,757,3.674757,42,False,False,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,393,425,1.07868,299,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,2184,751,0.343707,179,False,False,False,False,2,75,126,28,26.064024,679.333333,0.196574,5.04,25,0,5.070174,25.706667,2.552441,3837048,21031106,87470,5102091.579038,26031338480887.22,1.998748,True
True,False,140,161,1.141844,3,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,1427,192,0.134454,845,False,False,False,False,4,10.24,15,6,2.681418,7.19,-0.089529,0.56,3,0,0.916515,0.84,1.642808,342741.166667,1155763,34,374720.432999,140415402906.84058,1.117867,True
True,True,624,6196,9.9136,1336,False,False,True,False,12,95.84,272,16,67.649637,4576.473333,0.932029,0.44,3,0,0.820569,0.673333,1.811756,193032.166667,691479,15650,158907.743069,25251670807.275364,1.482872,True
True,True,159,1076,6.725,86,False,False,True,False,1,135.56,277,69,49.096062,2410.423333,1.335786,4,24,0,5.283622,27.916667,2.503096,1777530.916667,12054604,109112,2750670.346507,7566187355150.775,2.651275,True
True,True,434,25424,58.445977,973,False,False,True,False,0,336.8,595,137,146.395298,21431.583333,0.328627,0.56,5,0,1.121011,1.256667,2.745249,179600.541667,605142,26803,140319.17347,19689470443.389496,1.817981,True
True,True,373,422,1.128342,92,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,173,349,2.005747,409,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1130,538,0.475685,63,False,False,True,False,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,929,531,0.570968,87,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,216,272,1.253456,36,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,670,24851,37.035768,766,False,False,False,False,3,1722.4,3386,761,676.867602,458149.75,0.923184,43.92,121,7,28.971135,839.326667,1.208454,1383469.666667,6647645,65703,1946235.181054,3787831379971.9707,2.002708,True
True,True,1032,2364,2.28848,730,False,False,True,False,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2499,6304,2.5216,527,False,False,True,False,8,279.84,432,164,80.572783,6491.973333,0.237434,1.44,6,0,1.87261,3.506667,1.436257,223881.916667,658664,3187,206395.002003,42598896851.99276,0.941106,True
True,True,1033,627,0.606383,86,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,912,13341,14.612267,1445,False,False,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,535,505,0.942164,44,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,508,602,1.182711,29,False,False,True,False,0,27.28,93,2,22.817245,520.626667,1.127687,1,6,0,1.443376,2.083333,2.036468,7107753.291667,113232842,899,22883643.037764,523661118679816.75,4.415562,True
True,True,555,290,0.521583,247,False,False,False,False,8,31.56,58,6,14.074445,198.09,0.261143,1.68,6,0,2.035518,4.143333,0.808187,1209974.375,3688643,126,1011750.672872,1023639424057.8098,0.928482,True
True,True,566,442,0.779541,50,False,False,False,False,1,40.76,74,11,17.989071,323.606667,0.165726,0.92,11,0,2.271563,5.16,3.714205,1745757.666667,11046555,4396,2821563.858648,7961222608426.232,1.97501,True
True,True,241,175,0.72314,9,False,False,True,False,4,40.777778,52,31,8.422853,70.944444,0.156748,1.444444,5,0,1.878238,3.527778,0.751959,4373209.625,12506266,338723,3824877.980231,14629691563655.41,1.188342,True
True,True,1136,1247,1.096746,449,False,False,False,False,12,54.28,94,17,21.18671,448.876667,-0.029597,4.04,19,0,5.239911,27.456667,1.408141,341760.583333,3012904,30416,604684.119522,365642884401.90576,3.819973,True
True,True,1,83094,41547,47,False,True,True,False,0,13659.8,37453,3828,8354.12256,69791363.75,1.6485,52.52,197,4,47.109907,2219.343333,1.907001,273061.708333,936436,62,242981.928479,59040217567.432976,1.06912,True
True,True,1488,7405379,4973.390866,4001,False,True,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,502,415,0.82505,437,False,False,True,False,10,45.2,126,21,22.068076,487,2.001659,2.28,6,0,2.354428,5.543333,0.595291,724099.25,3540775,117,831165.349113,690835837565.5869,2.145875,True
True,True,208,209,1,16,False,False,True,False,3,16.266667,28,3,5.921711,35.066667,-0.033836,0.333333,3,0,0.816497,0.666667,2.595831,855168.428571,2034545,67777,637675.80404,406630431058.10986,0.326329,True
True,False,30,62,2,54,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,364,1661177,4551.169863,274,False,True,False,False,6,151714.88,360011,82386,61738.765032,3811675107.693333,1.70431,958.28,1689,569,293.053681,85880.46,1.065928,198383.833333,450332,71869,123480.535404,15247442623.623188,0.89787,True
True,True,435,38754,88.885321,1149,False,True,True,False,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2565,908,0.353858,306,False,False,True,False,3,76.56,150,44,24.43372,597.006667,1.065161,5.4,21,0,5.454356,29.75,1.175556,385608.083333,1471540,112194,306166.413932,93737873019.81885,2.221304,True
True,False,842,454,0.538553,532,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,427,1116,2.607477,340,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,244,241,0.983673,84,False,False,False,False,1,47.32,86,32,12.934837,167.31,1.60603,2,7,0,1.802776,3.25,1.306474,1829129.958333,5614252,37414,1936493.704299,3750007866791.5205,0.793875,True
True,False,543,163,0.299632,23,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,1280,4083,3.187354,243,False,False,True,False,14,820.12,1451,494,213.498891,45581.776667,1.06623,11.72,39,1,10.138705,102.793333,1.512119,510962.083333,1211440,100456,306739.478922,94089107929.55797,0.621248,True
True,True,259,1470,5.653846,329,False,False,False,False,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,512,1494,2.912281,657,False,False,True,False,8,86,164,44,29.054546,844.166667,0.829927,3.52,19,0,4.426436,19.593333,2.116231,1078448.333333,2854919,74575,796774.886521,634850219790.8406,0.805304,True
True,True,680,1813,2.662261,306,False,False,True,False,3,28.68,81,15,13.362634,178.56,2.422067,0.24,2,0,0.522813,0.273333,2.062636,732374.25,9785578,5535,2098285.912205,4402803769356.282,3.742703,True
True,True,179,599,3.327778,23,False,False,True,False,0,47.434783,282,10,63.590898,4043.802372,2.864572,0.695652,6,0,1.520609,2.312253,2.433424,1788399.090909,12937109,254,3067669.313206,9410595015184.182,2.526764,True
True,True,595,1906057,3198.082215,3423,False,True,False,False,4,96534.04,295595,40071,54223.859791,2940226970.623333,2.010808,1978.68,12206,95,2592.38413,6720455.476667,2.798644,36905.375,120581,768,32888.981588,1081685109.896739,0.961574,True
True,True,626,5326,8.494418,1087,False,False,False,False,15,538.72,1259,129,254.081765,64557.543333,0.898688,12.44,58,1,13.988328,195.673333,2.027275,802415.583333,2071315,86913,601582.057391,361900971775.2971,0.703309,True
True,True,86,76,0.873563,1,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,333,937,2.805389,208,False,False,True,False,4,29.48,64,9,12.636323,159.676667,0.685371,0.4,2,0,0.645497,0.416667,1.328157,272761.875,1054721,8,297726.904066,88641309404.80978,1.090756,True
True,True,2763,609,0.220333,3520,False,False,False,False,9,12.04,27,5,5.593747,31.29,0.96819,0.44,3,0,0.869866,0.756667,2.1256,175164.375,714800,10,204165.333368,41683483349.11413,1.229576,False
True,True,379,1417,3.728947,490,False,False,True,False,15,102.08,227,65,34.521636,1191.743333,2.043089,5.12,16,0,5.395368,29.11,0.988678,514265.125,1772824,131998,381518.222449,145556154060.28806,1.808287,True
True,True,446,195086,436.434004,1202,False,True,True,False,0,13092.36,29764,5468,5099.316056,26003024.24,1.27366,127.92,935,42,173.321214,30040.243333,4.264506,146235.166667,510990,17785,126773.760973,16071586471.275364,1.690977,True
True,True,822,1080,1.312272,820,False,False,False,False,15,51.56,105,29,19.142187,366.423333,1.150948,0.8,5,0,1.258306,1.583333,1.921043,204042.083333,552576,13508,165121.739122,27265188730.688404,0.712647,True
True,False,211,3681,17.363208,201,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1371,3067,2.235423,300,False,False,True,False,1,66.32,245,22,55.369005,3065.726667,2.295406,1.84,7,0,1.993322,3.973333,1.094675,1018362.5,10262379,39641,2167040.327729,4696063782002,3.558918,True
True,True,3520,877,0.249077,197,False,False,False,False,15,49.64,87,28,14.491032,209.99,0.735609,2.12,7,0,1.9,3.61,1.015353,1481279.166667,6311861,82998,1478066.765206,2184681362405.7969,1.704573,True
True,True,486,2175441,4467.024641,2936,False,True,True,False,14,46917.04,183913,11883,31851.902551,1014543696.123333,3.291729,696.84,2442,196,545.952812,298064.473333,1.845823,162254.875,274758,74509,66666.070206,4444364916.722826,0.321071,True
True,True,190,620,3.246073,250,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,274,576,2.094545,85,False,False,True,False,6,79.88,143,28,27.485329,755.443333,0.068845,1.48,6,0,1.417745,2.01,1.787334,2008839.875,8018021,82530,2261471.785557,5114254636868.636,1.349601,True
True,True,1141,1420,1.243433,34,False,False,True,False,1,109.12,211,63,48.397073,2342.276667,1.201662,4.72,19,0,4.712749,22.21,1.193381,691292.291667,3961541,100663,1131305.520304,1279852180269.52,1.955958,True
True,True,1953,1727,0.883828,251,False,False,True,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,7,120196,15024.5,1077,False,False,True,False,4,6920.24,14751,2155,3029.508834,9177923.773333,0.896998,20.56,61,1,15.207126,231.256667,1.021459,21802.208333,64077,4274,24009.646739,576463136.519928,1.143118,True
True,True,998,1369,1.37037,145,False,False,True,False,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,400,492,1.226933,94,False,False,True,False,6,66.32,90,47,12.78254,163.393333,0.247603,4.32,13,0,3.704952,13.726667,0.815218,854587.583333,2129950,59484,700147.781021,490206915269.29706,0.767786,True
True,True,1612,1539,0.954123,535,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,86,2688468,30901.931034,797,False,True,True,False,7,378795.6,478385,201112,58280.094885,3396569459.75,-0.934857,9406.4,23194,4940,4599.79611,21158124.25,1.410388,230823,533152,15819,144356.833576,20838895400.173912,0.297996,True
True,True,2122,3229,1.520961,53,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,511,185,0.361328,71,False,False,False,False,0,5.96,16,2,3.867385,14.956667,0.988155,0.12,3,0,0.6,0.36,4.694855,147392.75,741316,1956,178589.592553,31894242568.369564,1.764455,True
True,True,527,2898,5.488636,16,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,835,1035,1.238038,257,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,494,587,1.185859,19,False,False,True,False,1,44.333333,90,22,19.351243,374.470588,1.078218,1.222222,4,0,1.308594,1.712418,0.712969,3202594.352941,18165358,88463,4595978.319815,21123016716205.37,2.188867,True
True,False,1008,641,0.635282,257,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,7654,307124,40.120705,3611,False,False,True,False,222,23516.88,41987,4286,10827.746839,117240101.61,-0.402264,29.48,76,4,21.289904,453.26,1.195221,14397.666667,56358,1500,19202.249858,368726399.623188,1.701276,True
True,False,0,2202240,2202240,441,False,True,True,False,7,9659.8,26017,4446,4484.90129,20114339.583333,2.047812,30.84,159,6,31.378974,984.64,3.072061,114559.708333,416725,42,96710.020983,9352828158.47645,1.501337,True
True,True,1195,5820,4.866221,116,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,689,2540,3.681159,1814,False,False,True,False,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,744,951,1.27651,291,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,1,321383,160691.5,660,False,True,True,False,3,1211.28,4165,557,746.763657,557655.96,2.637012,4.04,19,0,4.148092,17.206667,2.080238,64797.833333,172799,44,58335.620586,3403044629.188406,0.325104,True
True,True,482,890123,1842.904762,4713,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,421,418,0.990521,1037,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,78,101,1.278481,125,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,5689,5516,0.96942,511,False,False,False,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,576,917,1.589255,367,False,False,False,False,4,44.92,80,25,14.404629,207.493333,0.38833,1.76,8,0,2.203785,4.856667,1.431437,472674.541667,1359215,155166,307387.901011,94487321687.7373,1.522354,True
True,True,6538,2496,0.38171,260,False,False,True,False,15,165.24,438,28,92.747093,8602.023333,0.871325,4.28,26,0,6.611354,43.71,1.837592,202319.25,2442503,621,491845.748683,241912240497.15216,4.177171,False
True,True,415,30947,74.391827,459,False,True,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,827,944,1.140097,202,False,False,True,False,19,221.04,323,163,36.405677,1325.373333,0.620692,4.6,17,0,4.564355,20.833333,1.525714,1975317.833333,8029635,218115,2038294.026341,4154642537819.3623,1.636641,True
True,True,1311,15445,11.772104,1232,False,False,True,False,23,1025.64,1822,229,364.024367,132513.74,0.207674,31.48,262,4,51.602745,2662.843333,3.798314,522239.291667,2183475,74944,575565.969146,331276184838.7373,1.313239,True
True,True,649,335,0.515385,57,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,6069,3914,0.644811,456,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,303,3689,12.134868,569,False,False,True,False,3,769.8,1435,356,319.636643,102167.583333,0.608554,5.28,17,0,4.860727,23.626667,0.94801,468876.708333,2182911,21,475942.391268,226521159805.9547,2.004846,True
True,True,452,422,0.931567,3,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
